date,hour,day,Is_Weekend,pool_price,volatility,max_price,95th_percentile,price_spike,demand,max_demand,volume,reserve_margin,lerner_index,high_lerner_flag,,,,,
2024-12-01,1,Sunday,1.00,10.50,21.78,70.71,51.39,0.00,10721.00,11891.00,22418.75,0.52,0.00,0.00,,,,,
2024-12-01,2,Sunday,1.00,13.33,22.40,70.71,51.39,0.00,10560.00,11891.00,22418.75,0.53,0.00,0.00,,,,,
2024-12-01,3,Sunday,1.00,14.60,22.90,70.71,51.39,0.00,10514.00,11891.00,22418.75,0.53,0.00,0.00,,,,,
2024-12-01,4,Sunday,1.00,19.08,23.18,70.71,51.39,0.00,10505.00,11891.00,22418.75,0.53,0.00,0.00,,,,,
2024-12-01,5,Sunday,1.00,20.50,23.41,70.71,51.39,0.00,10549.00,11891.00,22418.75,0.53,0.00,0.00,,,,,
2024-12-01,6,Sunday,1.00,23.26,23.57,70.71,51.39,0.00,10613.00,11891.00,22418.75,0.53,0.00,0.00,,,,,
2024-12-01,7,Sunday,1.00,27.54,23.63,70.71,51.39,0.00,10744.00,11891.00,22418.75,0.52,11.80,1.00,,,,,
2024-12-01,8,Sunday,1.00,41.43,23.55,70.71,51.39,0.00,10919.00,11891.00,22418.75,0.51,14.78,1.00,,,,,
2024-12-01,9,Sunday,1.00,43.72,23.55,70.71,51.39,0.00,11059.00,11891.00,22418.75,0.51,23.00,1.00,,,,,
2024-12-01,10,Sunday,1.00,47.32,23.60,70.71,51.39,0.00,11233.00,11891.00,22418.75,0.50,22.60,1.00,,,,,
2024-12-01,11,Sunday,1.00,47.75,23.64,70.71,51.39,0.00,11343.00,11891.00,22418.75,0.49,24.22,1.00,,,,,
2024-12-01,12,Sunday,1.00,48.36,23.67,37.99,51.39,0.00,11334.00,11891.00,22418.75,0.49,23.59,1.00,,,,,
2024-12-01,13,Sunday,1.00,47.16,23.67,37.99,51.39,0.00,11421.00,11891.00,22418.75,0.49,24.56,1.00,,,,,
2024-12-01,14,Sunday,1.00,49.44,23.70,37.99,51.39,0.00,11446.00,11891.00,22418.75,0.49,24.42,1.00,,,,,
2024-12-01,15,Sunday,1.00,49.39,23.66,37.99,51.39,0.00,11440.00,11891.00,22418.75,0.49,30.09,1.00,,,,,
2024-12-01,16,Sunday,1.00,52.16,23.70,37.99,51.39,1.00,11494.00,11891.00,22418.75,0.49,48.04,1.00,,,,,
2024-12-01,17,Sunday,1.00,70.71,21.19,37.99,51.39,1.00,11724.00,11891.00,22418.75,0.48,24.45,1.00,,,,,
2024-12-01,18,Sunday,1.00,51.43,15.56,37.99,51.39,1.00,11891.00,11891.00,22418.75,0.47,19.60,1.00,,,,,
2024-12-01,19,Sunday,1.00,43.56,15.39,37.99,51.39,0.00,11794.00,11891.00,22418.75,0.47,0.00,0.00,,,,,
2024-12-01,20,Sunday,1.00,27.13,15.34,37.99,51.39,0.00,11677.00,11891.00,22418.75,0.48,0.00,0.00,,,,,
2024-12-01,21,Sunday,1.00,25.65,15.25,37.99,51.39,0.00,11543.00,11891.00,22418.75,0.49,0.73,1.00,,,,,
2024-12-01,22,Sunday,1.00,32.38,15.26,37.99,51.39,0.00,11370.00,11891.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-01,23,Sunday,1.00,28.62,15.31,37.99,51.39,0.00,11028.00,11891.00,22418.75,0.51,0.00,0.00,,,,,
2024-12-01,24,Sunday,0.00,12.93,15.69,37.99,51.39,0.00,10718.00,11891.00,22418.75,0.52,0.00,0.00,,,,,
2024-12-02,1,Monday,0.00,13.88,15.48,37.99,51.39,0.00,10554.00,11741.00,22418.75,0.53,0.00,0.00,,,,,
2024-12-02,2,Monday,0.00,15.48,15.36,37.99,51.39,0.00,10393.00,11741.00,22418.75,0.54,0.00,0.00,,,,,
2024-12-02,3,Monday,0.00,5.69,15.96,37.99,51.39,0.00,10280.00,11741.00,22418.75,0.54,0.00,0.00,,,,,
2024-12-02,4,Monday,0.00,14.21,16.19,37.99,51.39,0.00,10271.00,11741.00,22418.75,0.54,0.00,0.00,,,,,
2024-12-02,5,Monday,0.00,18.26,16.28,37.99,51.39,0.00,10284.00,11741.00,22418.75,0.54,0.00,0.00,,,,,
2024-12-02,6,Monday,0.00,14.19,16.65,37.99,51.39,0.00,10446.00,11741.00,22418.75,0.53,0.00,0.00,,,,,
2024-12-02,7,Monday,0.00,9.84,17.32,37.99,51.39,0.00,10832.00,11741.00,22418.75,0.52,0.00,0.00,,,,,
2024-12-02,8,Monday,0.00,18.26,17.51,37.99,51.39,0.00,11302.00,11741.00,22418.75,0.50,0.00,0.00,,,,,
2024-12-02,9,Monday,0.00,22.39,17.48,37.99,51.39,0.00,11420.00,11741.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-02,10,Monday,0.00,5.31,17.94,37.99,51.39,0.00,11446.00,11741.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-02,11,Monday,0.00,4.64,18.25,37.99,51.39,0.00,11500.00,11741.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-02,12,Monday,0.00,23.09,17.79,39.91,51.39,0.00,11522.00,11741.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-02,13,Monday,0.00,32.43,17.34,39.91,51.39,0.00,11472.00,11741.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-02,14,Monday,0.00,31.78,16.73,39.91,51.39,0.00,11422.00,11741.00,22418.75,0.49,23.08,1.00,,,,,
2024-12-02,15,Monday,0.00,37.99,16.21,39.91,51.39,0.00,11399.00,11741.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-02,16,Monday,0.00,28.94,15.25,39.91,51.39,0.00,11435.00,11741.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-02,17,Monday,0.00,31.91,11.98,39.91,51.39,0.00,11649.00,11741.00,22418.75,0.48,0.00,0.00,,,,,
2024-12-02,18,Monday,0.00,24.06,10.41,39.91,51.39,0.00,11741.00,11741.00,22418.75,0.48,0.00,0.00,,,,,
2024-12-02,19,Monday,0.00,16.66,9.40,39.91,51.39,0.00,11591.00,11741.00,22418.75,0.48,0.00,0.00,,,,,
2024-12-02,20,Monday,0.00,10.12,9.53,39.91,51.39,0.00,11525.00,11741.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-02,21,Monday,0.00,21.07,9.46,39.91,51.39,0.00,11381.00,11741.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-02,22,Monday,0.00,7.40,9.39,39.91,51.39,0.00,11040.00,11741.00,22418.75,0.51,0.00,0.00,,,,,
2024-12-02,23,Monday,0.00,0.00,9.86,39.91,51.39,0.00,10651.00,11741.00,22418.75,0.52,0.00,0.00,,,,,
2024-12-02,24,Monday,0.00,0.00,10.43,39.91,51.39,0.00,10367.00,11741.00,22418.75,0.54,0.00,0.00,,,,,
2024-12-03,1,Tuesday,0.00,0.00,10.96,39.91,51.39,0.00,10161.00,11607.00,22418.75,0.55,0.00,0.00,,,,,
2024-12-03,2,Tuesday,0.00,0.00,11.44,39.91,51.39,0.00,10002.00,11607.00,22418.75,0.55,0.00,0.00,,,,,
2024-12-03,3,Tuesday,0.00,0.00,11.70,39.91,51.39,0.00,9836.00,11607.00,22418.75,0.56,0.00,0.00,,,,,
2024-12-03,4,Tuesday,0.00,0.00,12.11,39.91,51.39,0.00,9772.00,11607.00,22418.75,0.56,0.00,0.00,,,,,
2024-12-03,5,Tuesday,0.00,0.00,12.44,39.91,51.39,0.00,9839.00,11607.00,22418.75,0.56,0.00,0.00,,,,,
2024-12-03,6,Tuesday,0.00,0.00,12.76,39.91,51.39,0.00,10019.00,11607.00,22418.75,0.55,0.00,0.00,,,,,
2024-12-03,7,Tuesday,0.00,0.69,13.00,39.91,51.39,0.00,10502.00,11607.00,22418.75,0.53,0.00,0.00,,,,,
2024-12-03,8,Tuesday,0.00,8.57,12.99,39.91,51.39,0.00,10971.00,11607.00,22418.75,0.51,0.00,0.00,,,,,
2024-12-03,9,Tuesday,0.00,14.18,12.84,39.91,51.39,0.00,11115.00,11607.00,22418.75,0.50,0.00,0.00,,,,,
2024-12-03,10,Tuesday,0.00,20.14,12.84,39.91,51.39,0.00,11144.00,11607.00,22418.75,0.50,0.00,0.00,,,,,
2024-12-03,11,Tuesday,0.00,15.36,12.72,39.91,51.39,0.00,11147.00,11607.00,22418.75,0.50,0.00,0.00,,,,,
2024-12-03,12,Tuesday,0.00,9.42,12.58,63.98,51.39,0.00,11171.00,11607.00,22418.75,0.50,0.00,0.00,,,,,
2024-12-03,13,Tuesday,0.00,18.71,11.98,63.98,51.39,0.00,11047.00,11607.00,22418.75,0.51,0.00,0.00,,,,,
2024-12-03,14,Tuesday,0.00,19.10,11.38,63.98,51.39,0.00,11006.00,11607.00,22418.75,0.51,0.00,0.00,,,,,
2024-12-03,15,Tuesday,0.00,20.17,10.17,63.98,51.39,0.00,11002.00,11607.00,22418.75,0.51,0.00,0.00,,,,,
2024-12-03,16,Tuesday,0.00,21.43,9.72,63.98,51.39,0.00,11119.00,11607.00,22418.75,0.50,21.66,1.00,,,,,
2024-12-03,17,Tuesday,0.00,39.84,10.53,63.98,51.39,0.00,11413.00,11607.00,22418.75,0.49,16.96,1.00,,,,,
2024-12-03,18,Tuesday,0.00,38.95,11.66,63.98,51.39,0.00,11607.00,11607.00,22418.75,0.48,4.07,1.00,,,,,
2024-12-03,19,Tuesday,0.00,33.82,12.44,63.98,51.39,0.00,11446.00,11607.00,22418.75,0.49,19.90,1.00,,,,,
2024-12-03,20,Tuesday,0.00,39.91,13.57,63.98,51.39,0.00,11354.00,11607.00,22418.75,0.49,17.11,1.00,,,,,
2024-12-03,21,Tuesday,0.00,39.12,14.43,63.98,51.39,0.00,11201.00,11607.00,22418.75,0.50,18.34,1.00,,,,,
2024-12-03,22,Tuesday,0.00,39.71,15.20,63.98,51.39,0.00,11015.00,11607.00,22418.75,0.51,2.51,1.00,,,,,
2024-12-03,23,Tuesday,0.00,34.67,15.28,63.98,51.39,0.00,10731.00,11607.00,22418.75,0.52,0.00,0.00,,,,,
2024-12-03,24,Tuesday,0.00,25.08,14.92,63.98,51.39,0.00,10405.00,11607.00,22418.75,0.54,0.00,0.00,,,,,
2024-12-04,1,Wednesday,0.00,19.88,14.42,63.98,51.39,0.00,10204.00,11737.00,22418.75,0.54,0.00,0.00,,,,,
2024-12-04,2,Wednesday,0.00,11.52,13.96,63.98,51.39,0.00,10061.00,11737.00,22418.75,0.55,0.00,0.00,,,,,
2024-12-04,3,Wednesday,0.00,16.91,13.37,63.98,51.39,0.00,9989.00,11737.00,22418.75,0.55,0.00,0.00,,,,,
2024-12-04,4,Wednesday,0.00,17.15,12.71,63.98,51.39,0.00,10019.00,11737.00,22418.75,0.55,0.00,0.00,,,,,
2024-12-04,5,Wednesday,0.00,17.69,11.96,63.98,51.39,0.00,10113.00,11737.00,22418.75,0.55,0.00,0.00,,,,,
2024-12-04,6,Wednesday,0.00,17.89,11.11,63.98,51.39,0.00,10267.00,11737.00,22418.75,0.54,0.00,0.00,,,,,
2024-12-04,7,Wednesday,0.00,27.61,10.17,63.98,51.39,0.00,10677.00,11737.00,22418.75,0.52,25.12,1.00,,,,,
2024-12-04,8,Wednesday,0.00,53.88,11.34,63.98,51.39,1.00,11136.00,11737.00,22418.75,0.50,37.98,1.00,,,,,
2024-12-04,9,Wednesday,0.00,52.77,12.31,63.98,51.39,1.00,11269.00,11737.00,22418.75,0.50,47.95,1.00,,,,,
2024-12-04,10,Wednesday,0.00,63.98,14.24,63.98,51.39,1.00,11289.00,11737.00,22418.75,0.50,18.98,1.00,,,,,
2024-12-04,11,Wednesday,0.00,43.54,14.24,63.98,51.39,0.00,11363.00,11737.00,22418.75,0.49,17.24,1.00,,,,,
2024-12-04,12,Wednesday,0.00,39.82,13.68,54.09,51.39,0.00,11364.00,11737.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-04,13,Wednesday,0.00,25.44,13.48,54.09,51.39,0.00,11325.00,11737.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-04,14,Wednesday,0.00,22.33,13.37,54.09,51.39,0.00,11364.00,11737.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-04,15,Wednesday,0.00,18.61,13.43,54.09,51.39,0.00,11345.00,11737.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-04,16,Wednesday,0.00,19.36,13.51,54.09,51.39,0.00,11353.00,11737.00,22418.75,0.49,5.05,1.00,,,,,
2024-12-04,17,Wednesday,0.00,32.57,13.40,54.09,51.39,0.00,11615.00,11737.00,22418.75,0.48,0.00,0.00,,,,,
2024-12-04,18,Wednesday,0.00,34.84,13.33,54.09,51.39,0.00,11737.00,11737.00,22418.75,0.48,0.00,0.00,,,,,
2024-12-04,19,Wednesday,0.00,25.59,13.36,54.09,51.39,0.00,11562.00,11737.00,22418.75,0.48,0.00,0.00,,,,,
2024-12-04,20,Wednesday,0.00,27.15,13.24,54.09,51.39,0.00,11431.00,11737.00,22418.75,0.49,24.64,1.00,,,,,
2024-12-04,21,Wednesday,0.00,39.97,13.27,54.09,51.39,0.00,11319.00,11737.00,22418.75,0.50,0.00,0.00,,,,,
2024-12-04,22,Wednesday,0.00,23.97,13.18,54.09,51.39,0.00,10995.00,11737.00,22418.75,0.51,24.55,1.00,,,,,
2024-12-04,23,Wednesday,0.00,35.65,13.19,54.09,51.39,0.00,10721.00,11737.00,22418.75,0.52,0.00,0.00,,,,,
2024-12-04,24,Wednesday,0.00,18.96,13.34,54.09,51.39,0.00,10456.00,11737.00,22418.75,0.53,0.00,0.00,,,,,
2024-12-05,1,Thursday,0.00,17.74,13.41,54.09,51.39,0.00,10256.00,11419.00,22418.75,0.54,0.00,0.00,,,,,
2024-12-05,2,Thursday,0.00,16.15,13.18,54.09,51.39,0.00,10181.00,11419.00,22418.75,0.55,0.00,0.00,,,,,
2024-12-05,3,Thursday,0.00,15.02,13.26,54.09,51.39,0.00,10036.00,11419.00,22418.75,0.55,0.00,0.00,,,,,
2024-12-05,4,Thursday,0.00,14.45,13.38,54.09,51.39,0.00,10012.00,11419.00,22418.75,0.55,0.00,0.00,,,,,
2024-12-05,5,Thursday,0.00,16.94,13.41,54.09,51.39,0.00,10016.00,11419.00,22418.75,0.55,0.00,0.00,,,,,
2024-12-05,6,Thursday,0.00,20.61,13.32,54.09,51.39,0.00,10173.00,11419.00,22418.75,0.55,0.00,0.00,,,,,
2024-12-05,7,Thursday,0.00,26.51,13.33,54.09,51.39,0.00,10585.00,11419.00,22418.75,0.53,0.00,0.00,,,,,
2024-12-05,8,Thursday,0.00,20.82,12.41,54.09,51.39,0.00,10992.00,11419.00,22418.75,0.51,0.00,0.00,,,,,
2024-12-05,9,Thursday,0.00,26.64,11.28,54.09,51.39,0.00,11116.00,11419.00,22418.75,0.50,0.00,0.00,,,,,
2024-12-05,10,Thursday,0.00,19.44,8.31,54.09,51.39,0.00,11185.00,11419.00,22418.75,0.50,0.00,0.00,,,,,
2024-12-05,11,Thursday,0.00,16.47,7.53,54.09,51.39,0.00,11140.00,11419.00,22418.75,0.50,0.00,0.00,,,,,
2024-12-05,12,Thursday,0.00,19.71,6.80,41.77,51.39,0.00,11115.00,11419.00,22418.75,0.50,0.00,0.00,,,,,
2024-12-05,13,Thursday,0.00,25.05,6.80,41.77,51.39,0.00,10953.00,11419.00,22418.75,0.51,0.00,0.00,,,,,
2024-12-05,14,Thursday,0.00,25.15,6.80,41.77,51.39,0.00,10940.00,11419.00,22418.75,0.51,0.00,0.00,,,,,
2024-12-05,15,Thursday,0.00,22.46,6.74,41.77,51.39,0.00,10943.00,11419.00,22418.75,0.51,18.93,1.00,,,,,
2024-12-05,16,Thursday,0.00,35.66,7.11,41.77,51.39,0.00,11014.00,11419.00,22418.75,0.51,26.58,1.00,,,,,
2024-12-05,17,Thursday,0.00,54.09,9.18,41.77,51.39,1.00,11247.00,11419.00,22418.75,0.50,0.00,0.00,,,,,
2024-12-05,18,Thursday,0.00,40.15,9.48,41.77,51.39,0.00,11419.00,11419.00,22418.75,0.49,0.00,0.00,,,,,
2024-12-05,19,Thursday,0.00,31.79,9.57,41.77,51.39,0.00,11264.00,11419.00,22418.75,0.50,0.00,0.00,,,,,
2024-12-05,20,Thursday,0.00,25.93,9.56,41.77,51.39,0.00,11170.00,11419.00,22418.75,0.50,0.00,0.00,,,,,
2024-12-05,21,Thursday,0.00,27.98,9.09,41.77,51.39,0.00,11084.00,11419.00,22418.75,0.51,0.00,0.00,,,,,
2024-12-05,22,Thursday,0.00,18.01,9.19,41.77,51.39,0.00,10890.00,11419.00,22418.75,0.51,0.00,0.00,,,,,
2024-12-05,23,Thursday,0.00,14.50,9.11,41.77,51.39,0.00,10602.00,11419.00,22418.75,0.53,0.00,0.00,,,,,
2024-12-05,24,Thursday,0.00,15.31,9.22,41.77,51.39,0.00,10293.00,11419.00,22418.75,0.54,13.79,1.00,,,,,
2024-12-06,1,Friday,0.00,17.33,9.23,41.77,51.39,0.00,10100.00,11317.00,22438.75,0.55,13.79,1.00,,,,,
2024-12-06,2,Friday,0.00,16.81,9.21,41.77,51.39,0.00,10026.00,11317.00,22438.75,0.55,16.15,1.00,,,,,
2024-12-06,3,Friday,0.00,17.25,9.13,41.77,51.39,0.00,9923.00,11317.00,22438.75,0.56,0.00,0.00,,,,,
2024-12-06,4,Friday,0.00,18.19,9.00,41.77,51.39,0.00,9857.00,11317.00,22438.75,0.56,22.04,1.00,,,,,
2024-12-06,5,Friday,0.00,22.22,8.89,41.77,51.39,0.00,9869.00,11317.00,22438.75,0.56,28.96,1.00,,,,,
2024-12-06,6,Friday,0.00,30.49,8.95,41.77,51.39,0.00,9991.00,11317.00,22438.75,0.55,21.35,1.00,,,,,
2024-12-06,7,Friday,0.00,25.06,8.94,41.77,51.39,0.00,10357.00,11317.00,22438.75,0.54,18.42,1.00,,,,,
2024-12-06,8,Friday,0.00,23.10,8.92,41.77,51.39,0.00,10837.00,11317.00,22438.75,0.52,14.93,1.00,,,,,
2024-12-06,9,Friday,0.00,24.46,8.90,41.77,51.39,0.00,11010.00,11317.00,22438.75,0.51,10.52,1.00,,,,,
2024-12-06,10,Friday,0.00,23.09,8.85,41.77,51.39,0.00,11019.00,11317.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-06,11,Friday,0.00,17.45,8.81,41.77,51.39,0.00,11070.00,11317.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-06,12,Friday,0.00,18.18,8.85,44.25,51.39,0.00,11128.00,11317.00,22438.75,0.50,10.40,1.00,,,,,
2024-12-06,13,Friday,0.00,20.22,8.90,44.25,51.39,0.00,11103.00,11317.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-06,14,Friday,0.00,22.25,8.90,44.25,51.39,0.00,11093.00,11317.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-06,15,Friday,0.00,22.92,8.90,44.25,51.39,0.00,11026.00,11317.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-06,16,Friday,0.00,21.65,8.59,44.25,51.39,0.00,11022.00,11317.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-06,17,Friday,0.00,21.13,5.80,44.25,51.39,0.00,11226.00,11317.00,22438.75,0.50,0.00,0.00,,,,,
2024-12-06,18,Friday,0.00,24.54,4.49,44.25,51.39,0.00,11317.00,11317.00,22438.75,0.50,0.00,0.00,,,,,
2024-12-06,19,Friday,0.00,24.48,4.01,44.25,51.39,0.00,11172.00,11317.00,22438.75,0.50,0.00,0.00,,,,,
2024-12-06,20,Friday,0.00,25.92,4.01,44.25,51.39,0.00,10965.00,11317.00,22438.75,0.51,25.39,1.00,,,,,
2024-12-06,21,Friday,0.00,37.08,4.94,44.25,51.39,0.00,10837.00,11317.00,22438.75,0.52,28.57,1.00,,,,,
2024-12-06,22,Friday,0.00,41.77,6.29,44.25,51.39,0.00,10674.00,11317.00,22438.75,0.52,0.00,0.00,,,,,
2024-12-06,23,Friday,0.00,23.80,6.06,44.25,51.39,0.00,10455.00,11317.00,22438.75,0.53,0.00,0.00,,,,,
2024-12-06,24,Friday,1.00,21.29,5.85,44.25,51.39,0.00,10235.00,11317.00,22438.75,0.54,23.20,1.00,,,,,
2024-12-07,1,Saturday,1.00,19.00,5.79,44.25,51.39,0.00,10055.00,11179.00,22438.75,0.55,20.66,1.00,,,,,
2024-12-07,2,Saturday,1.00,17.48,5.76,44.25,51.39,0.00,9900.00,11179.00,22438.75,0.56,29.20,1.00,,,,,
2024-12-07,3,Saturday,1.00,17.31,5.75,44.25,51.39,0.00,9783.00,11179.00,22438.75,0.56,18.82,1.00,,,,,
2024-12-07,4,Saturday,1.00,15.15,5.90,44.25,51.39,0.00,9753.00,11179.00,22438.75,0.57,0.00,0.00,,,,,
2024-12-07,5,Saturday,1.00,6.34,6.81,44.25,51.39,0.00,9726.00,11179.00,22438.75,0.57,0.00,0.00,,,,,
2024-12-07,6,Saturday,1.00,6.44,7.33,44.25,51.39,0.00,9786.00,11179.00,22438.75,0.56,18.32,1.00,,,,,
2024-12-07,7,Saturday,1.00,14.20,7.45,44.25,51.39,0.00,9955.00,11179.00,22438.75,0.56,14.20,1.00,,,,,
2024-12-07,8,Saturday,1.00,15.16,7.53,44.25,51.39,0.00,10187.00,11179.00,22438.75,0.55,24.49,1.00,,,,,
2024-12-07,9,Saturday,1.00,29.12,7.68,44.25,51.39,0.00,10386.00,11179.00,22438.75,0.54,0.00,0.00,,,,,
2024-12-07,10,Saturday,1.00,26.98,7.76,44.25,51.39,0.00,10510.00,11179.00,22438.75,0.53,53.67,1.00,,,,,
2024-12-07,11,Saturday,1.00,44.25,8.97,44.25,51.39,0.00,10647.00,11179.00,22438.75,0.53,27.51,1.00,,,,,
2024-12-07,12,Saturday,1.00,29.72,9.04,32.99,51.39,0.00,10709.00,11179.00,22438.75,0.52,0.00,0.00,,,,,
2024-12-07,13,Saturday,1.00,18.66,9.06,32.99,51.39,0.00,10683.00,11179.00,22438.75,0.52,11.68,1.00,,,,,
2024-12-07,14,Saturday,1.00,15.05,9.20,32.99,51.39,0.00,10624.00,11179.00,22438.75,0.53,0.00,0.00,,,,,
2024-12-07,15,Saturday,1.00,15.91,9.29,32.99,51.39,0.00,10615.00,11179.00,22438.75,0.53,7.63,1.00,,,,,
2024-12-07,16,Saturday,1.00,17.47,9.33,32.99,51.39,0.00,10740.00,11179.00,22438.75,0.52,0.00,0.00,,,,,
2024-12-07,17,Saturday,1.00,27.76,9.40,32.99,51.39,0.00,11056.00,11179.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-07,18,Saturday,1.00,23.53,9.39,32.99,51.39,0.00,11179.00,11179.00,22438.75,0.50,4.65,1.00,,,,,
2024-12-07,19,Saturday,1.00,14.72,9.50,32.99,51.39,0.00,11036.00,11179.00,22438.75,0.51,4.65,1.00,,,,,
2024-12-07,20,Saturday,1.00,13.44,9.60,32.99,51.39,0.00,10797.00,11179.00,22438.75,0.52,20.29,1.00,,,,,
2024-12-07,21,Saturday,1.00,22.35,9.03,32.99,51.39,0.00,10671.00,11179.00,22438.75,0.52,28.75,1.00,,,,,
2024-12-07,22,Saturday,1.00,18.52,7.89,32.99,51.39,0.00,10511.00,11179.00,22438.75,0.53,0.00,0.00,,,,,
2024-12-07,23,Saturday,1.00,4.80,8.38,32.99,51.39,0.00,10265.00,11179.00,22438.75,0.54,0.00,0.00,,,,,
2024-12-07,24,Saturday,1.00,0.00,9.18,32.99,51.39,0.00,10082.00,11179.00,22438.75,0.55,0.00,0.00,,,,,
2024-12-08,1,Sunday,1.00,0.00,9.86,32.99,51.39,0.00,9899.00,11547.00,22438.75,0.56,0.00,0.00,,,,,
2024-12-08,2,Sunday,1.00,0.00,10.44,32.99,51.39,0.00,9816.00,11547.00,22438.75,0.56,0.00,0.00,,,,,
2024-12-08,3,Sunday,1.00,0.00,10.95,32.99,51.39,0.00,9719.00,11547.00,22438.75,0.57,0.00,0.00,,,,,
2024-12-08,4,Sunday,1.00,0.00,11.40,32.99,51.39,0.00,9738.00,11547.00,22438.75,0.57,0.00,0.00,,,,,
2024-12-08,5,Sunday,1.00,0.00,11.67,32.99,51.39,0.00,9707.00,11547.00,22438.75,0.57,0.00,0.00,,,,,
2024-12-08,6,Sunday,1.00,0.00,11.93,32.99,51.39,0.00,9795.00,11547.00,22438.75,0.56,0.00,0.00,,,,,
2024-12-08,7,Sunday,1.00,0.00,12.29,32.99,51.39,0.00,9944.00,11547.00,22438.75,0.56,0.00,0.00,,,,,
2024-12-08,8,Sunday,1.00,0.00,12.60,32.99,51.39,0.00,10165.00,11547.00,22438.75,0.55,0.00,0.00,,,,,
2024-12-08,9,Sunday,1.00,0.00,12.43,32.99,51.39,0.00,10449.00,11547.00,22438.75,0.53,0.00,0.00,,,,,
2024-12-08,10,Sunday,1.00,0.00,12.26,32.99,51.39,0.00,10641.00,11547.00,22438.75,0.53,0.00,0.00,,,,,
2024-12-08,11,Sunday,1.00,0.00,10.31,32.99,51.39,0.00,10858.00,11547.00,22438.75,0.52,0.00,0.00,,,,,
2024-12-08,12,Sunday,1.00,0.01,9.53,51.13,51.39,0.00,11047.00,11547.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-08,13,Sunday,1.00,0.01,9.39,51.13,51.39,0.00,11078.00,11547.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-08,14,Sunday,1.00,8.08,9.25,51.13,51.39,0.00,11013.00,11547.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-08,15,Sunday,1.00,12.13,9.13,51.13,51.39,0.00,11015.00,11547.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-08,16,Sunday,1.00,14.37,9.00,51.13,51.39,0.00,11061.00,11547.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-08,17,Sunday,1.00,21.57,8.46,51.13,51.39,0.00,11336.00,11547.00,22438.75,0.49,12.82,1.00,,,,,
2024-12-08,18,Sunday,1.00,32.99,9.42,51.13,51.39,0.00,11547.00,11547.00,22438.75,0.49,0.00,0.00,,,,,
2024-12-08,19,Sunday,1.00,17.76,9.54,51.13,51.39,0.00,11399.00,11547.00,22438.75,0.49,0.00,0.00,,,,,
2024-12-08,20,Sunday,1.00,14.11,9.56,51.13,51.39,0.00,11255.00,11547.00,22438.75,0.50,0.00,0.00,,,,,
2024-12-08,21,Sunday,1.00,16.76,9.25,51.13,51.39,0.00,11095.00,11547.00,22438.75,0.51,0.00,0.00,,,,,
2024-12-08,22,Sunday,1.00,22.92,9.52,51.13,51.39,0.00,10865.00,11547.00,22438.75,0.52,0.00,0.00,,,,,
2024-12-08,23,Sunday,1.00,24.16,10.11,51.13,51.39,0.00,10522.00,11547.00,22438.75,0.53,0.00,0.00,,,,,
2024-12-08,24,Sunday,0.00,30.53,10.95,51.13,51.39,0.00,10253.00,11547.00,22438.75,0.54,21.05,1.00,,,,,
2024-12-09,1,Monday,0.00,40.26,12.43,51.13,51.39,0.00,10045.00,11611.00,22438.75,0.55,22.56,1.00,,,,,
2024-12-09,2,Monday,0.00,39.22,13.46,51.13,51.39,0.00,9896.00,11611.00,22438.75,0.56,11.93,1.00,,,,,
2024-12-09,3,Monday,0.00,34.91,13.93,51.13,51.39,0.00,9833.00,11611.00,22438.75,0.56,12.76,1.00,,,,,
2024-12-09,4,Monday,0.00,35.70,14.28,51.13,51.39,0.00,9809.00,11611.00,22438.75,0.56,9.77,1.00,,,,,
2024-12-09,5,Monday,0.00,33.96,14.38,51.13,51.39,0.00,9857.00,11611.00,22438.75,0.56,9.77,1.00,,,,,
2024-12-09,6,Monday,0.00,34.37,14.37,51.13,51.39,0.00,10024.00,11611.00,22438.75,0.55,42.11,1.00,,,,,
